districtid,timeid,dose1,dose2
UP_Azamgarh,2,18500.0,10733.0
UP_Azamgarh,3,109773.0,12468.0
UP_Azamgarh,4,38912.0,23486.0
UP_Azamgarh,5,184884.0,10948.0
UP_Azamgarh,6,302346.0,49266.0
UP_Azamgarh,7,358730.0,54034.0
UP_Baghpat,1,6510.0,271.0
UP_Baghpat,2,7701.0,4146.0
UP_Baghpat,3,72351.0,3994.0
UP_Baghpat,4,31434.0,19121.0
UP_Baghpat,5,102471.0,5354.0
UP_Baghpat,6,132850.0,21275.0
UP_Baghpat,7,116712.0,34483.0
UP_Bahraich,1,12779.0,278.0
UP_Bahraich,2,23165.0,9526.0
UP_Bahraich,3,147288.0,15001.0
UP_Bahraich,4,26951.0,36230.0
UP_Bahraich,5,129910.0,7430.0
UP_Bahraich,6,309492.0,28651.0
UP_Bahraich,7,289144.0,33641.0
UP_Ballia,1,9574.0,208.0
UP_Ballia,2,13404.0,6434.0
UP_Ballia,3,77661.0,12353.0
UP_Ballia,4,46871.0,24790.0
UP_Ballia,5,55633.0,8732.0
UP_Ballia,6,127420.0,28283.0
UP_Ballia,7,203155.0,36843.0
UP_Balrampur,1,11562.0,260.0
UP_Balrampur,2,17104.0,8632.0
UP_Balrampur,3,99920.0,5667.0
UP_Balrampur,4,38071.0,27548.0
UP_Balrampur,5,68455.0,9830.0
UP_Balrampur,6,133760.0,27822.0
UP_Balrampur,7,181193.0,30352.0
UP_Banda,1,7579.0,210.0
UP_Banda,2,6559.0,4289.0
UP_Banda,3,57707.0,6809.0
UP_Banda,4,15132.0,10040.0
UP_Banda,5,65359.0,1833.0
UP_Banda,6,116239.0,11468.0
UP_Banda,7,146349.0,16183.0
UP_Barabanki,1,18848.0,277.0
UP_Barabanki,2,13800.0,14095.0
UP_Barabanki,3,74585.0,10124.0
UP_Barabanki,4,28855.0,19728.0
UP_Barabanki,5,140691.0,7686.0
UP_Barabanki,6,241977.0,22304.0
UP_Barabanki,7,240901.0,25220.0
UP_Bareilly,1,26848.0,469.0
UP_Bareilly,2,21670.0,17236.0
UP_Bareilly,3,147743.0,18487.0
UP_Bareilly,4,99022.0,43557.0
UP_Bareilly,5,228051.0,21666.0
UP_Bareilly,6,250921.0,49673.0
UP_Bareilly,7,296969.0,73382.0
UP_Basti,1,13679.0,281.0
UP_Basti,2,12102.0,8270.0
UP_Basti,3,103802.0,11013.0
UP_Basti,4,26559.0,17065.0
UP_Basti,5,117536.0,2296.0
UP_Basti,6,189583.0,30281.0
UP_Basti,7,203512.0,31951.0
UP_Bhadohi,1,5570.0,189.0
UP_Bhadohi,2,5312.0,3329.0
UP_Bhadohi,3,62819.0,3042.0
UP_Bhadohi,4,23542.0,18679.0
UP_Bhadohi,5,52230.0,4503.0
UP_Bhadohi,6,112580.0,15466.0
UP_Bhadohi,7,120171.0,19590.0
UP_Bijnor,1,15835.0,259.0
UP_Bijnor,2,15941.0,9747.0
UP_Bijnor,3,103554.0,20599.0
UP_Bijnor,4,38812.0,25439.0
UP_Bijnor,5,130496.0,11171.0
UP_Bijnor,6,269482.0,39083.0
UP_Bijnor,7,289268.0,46517.0
UP_Budaun,1,13033.0,336.0
UP_Budaun,2,14791.0,7977.0
UP_Budaun,3,109114.0,8505.0
UP_Budaun,4,36874.0,20985.0
UP_Budaun,5,48939.0,6049.0
UP_Budaun,6,117974.0,22214.0
UP_Budaun,7,194685.0,30603.0
UP_Bulandshahr,1,16990.0,233.0
UP_Bulandshahr,2,25342.0,9966.0
UP_Bulandshahr,3,96680.0,19031.0
UP_Bulandshahr,4,52422.0,36282.0
UP_Bulandshahr,5,197585.0,13603.0
UP_Bulandshahr,6,318545.0,41340.0
UP_Bulandshahr,7,316708.0,45592.0
UP_Chandauli,1,7052.0,96.0
UP_Chandauli,2,10242.0,4381.0
UP_Chandauli,3,54933.0,7094.0
UP_Chandauli,4,26247.0,13043.0
UP_Chandauli,5,49170.0,3676.0
UP_Chandauli,6,108391.0,15227.0
UP_Chandauli,7,159645.0,17075.0
UP_Chitrakoot,1,3682.0,119.0
UP_Chitrakoot,2,4760.0,1929.0
UP_Chitrakoot,3,28565.0,3878.0
UP_Chitrakoot,4,10123.0,4516.0
UP_Chitrakoot,5,21124.0,580.0
UP_Chitrakoot,6,83812.0,4824.0
UP_Chitrakoot,7,108409.0,8477.0
UP_Deoria,1,13251.0,261.0
UP_Deoria,2,14689.0,9453.0
UP_Deoria,3,93917.0,10857.0
UP_Deoria,4,39666.0,25716.0
UP_Deoria,5,73623.0,7150.0
UP_Deoria,6,184752.0,32363.0
UP_Deoria,7,210168.0,48878.0
UP_Etah,1,7374.0,240.0
UP_Etah,2,9308.0,4385.0
UP_Etah,3,42056.0,6584.0
UP_Etah,4,15482.0,9352.0
UP_Etah,5,37235.0,2014.0
UP_Etah,6,99739.0,13307.0
UP_Etah,7,135879.0,17897.0
UP_Etawah,1,10983.0,137.0
UP_Etawah,2,9769.0,6548.0
UP_Etawah,3,53283.0,9713.0
UP_Etawah,4,15459.0,12589.0
UP_Etawah,5,43041.0,4669.0
UP_Etawah,6,100691.0,14064.0
UP_Etawah,7,130574.0,16349.0
UP_Farrukhabad,1,6601.0,135.0
UP_Farrukhabad,2,11350.0,3230.0
UP_Farrukhabad,3,55067.0,11569.0
UP_Farrukhabad,4,18980.0,20591.0
UP_Farrukhabad,5,42020.0,4047.0
UP_Farrukhabad,6,102540.0,10144.0
UP_Farrukhabad,7,142755.0,16265.0
UP_Fatehpur,1,11614.0,260.0
UP_Fatehpur,2,14019.0,8555.0
UP_Fatehpur,3,78991.0,12469.0
UP_Fatehpur,4,19982.0,15614.0
UP_Fatehpur,5,43854.0,6871.0
UP_Fatehpur,6,156551.0,22045.0
UP_Fatehpur,7,254665.0,33553.0
UP_Firozabad,1,9168.0,157.0
UP_Firozabad,2,12928.0,4149.0
UP_Firozabad,3,73941.0,10650.0
UP_Firozabad,4,39790.0,16228.0
UP_Firozabad,5,81821.0,5852.0
UP_Firozabad,6,113875.0,18705.0
UP_Firozabad,7,208985.0,31384.0
UP_Gautam Buddha Nagar,1,22612.0,264.0
UP_Gautam Buddha Nagar,2,23660.0,12914.0
UP_Gautam Buddha Nagar,3,166472.0,17840.0
UP_Gautam Buddha Nagar,4,111089.0,63408.0
UP_Gautam Buddha Nagar,5,454318.0,16687.0
UP_Gautam Buddha Nagar,6,388902.0,106107.0
UP_Gautam Buddha Nagar,7,266943.0,144641.0
UP_Ghaziabad,1,22708.0,253.0
UP_Ghaziabad,2,24034.0,14620.0
UP_Ghaziabad,3,172944.0,18217.0
UP_Ghaziabad,4,109078.0,54381.0
UP_Ghaziabad,5,321072.0,21425.0
UP_Ghaziabad,6,351049.0,100221.0
UP_Ghaziabad,7,367118.0,108706.0
UP_Ghazipur,1,12980.0,276.0
UP_Ghazipur,2,17412.0,8060.0
UP_Ghazipur,3,79354.0,10330.0
UP_Ghazipur,4,31973.0,24565.0
UP_Ghazipur,5,137313.0,8877.0
UP_Ghazipur,6,241026.0,31001.0
UP_Ghazipur,7,322332.0,32623.0
UP_Gonda,1,15725.0,379.0
UP_Gonda,2,17310.0,10168.0
UP_Gonda,3,89136.0,9032.0
UP_Gonda,4,48300.0,21997.0
UP_Gonda,5,221845.0,13181.0
UP_Gonda,6,290301.0,31678.0
UP_Gonda,7,315064.0,43989.0
UP_Gorakhpur,1,22506.0,234.0
UP_Gorakhpur,2,31768.0,14190.0
UP_Gorakhpur,3,145992.0,14978.0
UP_Gorakhpur,4,100120.0,46477.0
UP_Gorakhpur,5,247447.0,25728.0
UP_Gorakhpur,6,351247.0,65272.0
UP_Gorakhpur,7,339604.0,88440.0
UP_Hamirpur,1,6453.0,206.0
UP_Hamirpur,2,3760.0,4405.0
UP_Hamirpur,3,51824.0,3871.0
UP_Hamirpur,4,19200.0,8761.0
UP_Hamirpur,5,40865.0,2802.0
UP_Hamirpur,6,93727.0,11448.0
UP_Hamirpur,7,98936.0,17639.0
UP_Hapur,1,6868.0,237.0
UP_Hapur,2,6632.0,4742.0
UP_Hapur,3,47357.0,4806.0
UP_Hapur,4,23269.0,12847.0
UP_Hapur,5,56208.0,4504.0
UP_Hapur,6,103700.0,22406.0
UP_Hapur,7,116416.0,22283.0
UP_Hardoi,1,15392.0,239.0
UP_Hardoi,2,17075.0,10200.0
UP_Hardoi,3,88134.0,15016.0
UP_Hardoi,4,26849.0,18462.0
UP_Hardoi,5,66121.0,5834.0
UP_Hardoi,6,278594.0,21805.0
UP_Hardoi,7,345137.0,31762.0
UP_Hathras,1,7066.0,191.0
UP_Hathras,2,6406.0,3730.0
UP_Hathras,3,65097.0,5715.0
UP_Hathras,4,20075.0,14568.0
UP_Hathras,5,47020.0,2654.0
UP_Hathras,6,100816.0,19300.0
UP_Hathras,7,140436.0,22244.0
UP_Jalaun,1,7282.0,152.0
UP_Jalaun,2,8844.0,3925.0
UP_Jalaun,3,58641.0,5742.0
UP_Jalaun,4,21589.0,11653.0
UP_Jalaun,5,74858.0,1887.0
UP_Jalaun,6,130066.0,19509.0
UP_Jalaun,7,121700.0,23369.0
UP_Jaunpur,1,15915.0,268.0
UP_Jaunpur,2,21227.0,11514.0
UP_Jaunpur,3,144526.0,8833.0
UP_Jaunpur,4,56017.0,47319.0
UP_Jaunpur,5,75344.0,10764.0
UP_Jaunpur,6,279615.0,44160.0
UP_Jaunpur,7,366117.0,60667.0
UP_Jhansi,1,13798.0,352.0
UP_Jhansi,2,12888.0,8476.0
UP_Jhansi,3,59570.0,11397.0
UP_Jhansi,4,35298.0,21939.0
UP_Jhansi,5,121675.0,2985.0
UP_Jhansi,6,136758.0,35619.0
UP_Jhansi,7,181588.0,38197.0
UP_Kannauj,1,7576.0,348.0
UP_Kannauj,2,6334.0,4694.0
UP_Kannauj,3,39308.0,6889.0
UP_Kannauj,4,8934.0,7601.0
UP_Kannauj,5,46721.0,1351.0
UP_Kannauj,6,134056.0,10146.0
UP_Kannauj,7,141478.0,10104.0
UP_Kanpur Dehat,1,8316.0,229.0
UP_Kanpur Dehat,2,10118.0,4947.0
UP_Kanpur Dehat,3,61061.0,8832.0
UP_Kanpur Dehat,4,14704.0,12400.0
UP_Kanpur Dehat,5,51876.0,3289.0
UP_Kanpur Dehat,6,100187.0,14324.0
UP_Kanpur Dehat,7,147051.0,14748.0
UP_Kanpur Nagar,1,21043.0,411.0
UP_Kanpur Nagar,2,25845.0,10263.0
UP_Kanpur Nagar,3,173052.0,25925.0
UP_Kanpur Nagar,4,124017.0,52408.0
UP_Kanpur Nagar,5,264178.0,27774.0
UP_Kanpur Nagar,6,240273.0,76827.0
UP_Kanpur Nagar,7,282089.0,97284.0
UP_Kasganj,1,6104.0,297.0
UP_Kasganj,2,6377.0,4152.0
UP_Kasganj,3,40639.0,6241.0
UP_Kasganj,4,9925.0,7352.0
UP_Kasganj,5,24222.0,2522.0
UP_Kasganj,6,76933.0,9325.0
UP_Kasganj,7,122584.0,13112.0
UP_Kaushambi,1,6477.0,352.0
UP_Kaushambi,2,8956.0,4293.0
UP_Kaushambi,3,43869.0,5663.0
UP_Kaushambi,4,11529.0,9376.0
UP_Kaushambi,5,30801.0,2963.0
UP_Kaushambi,6,84144.0,11142.0
UP_Kaushambi,7,110874.0,20166.0
UP_Kushinagar,1,12787.0,186.0
UP_Kushinagar,2,15325.0,8291.0
UP_Kushinagar,3,93968.0,12876.0
UP_Kushinagar,4,45459.0,22370.0
UP_Kushinagar,5,70441.0,11800.0
UP_Kushinagar,6,188482.0,30376.0
UP_Kushinagar,7,271670.0,53062.0
UP_Lakhimpur Kheri,1,14954.0,271.0
UP_Lakhimpur Kheri,2,17982.0,8480.0
UP_Lakhimpur Kheri,3,93880.0,12332.0
UP_Lakhimpur Kheri,4,22044.0,16761.0
UP_Lakhimpur Kheri,5,89697.0,7905.0
UP_Lakhimpur Kheri,6,226543.0,25465.0
UP_Lakhimpur Kheri,7,272716.0,25226.0
UP_Lalitpur,1,5103.0,222.0
UP_Lalitpur,2,9426.0,3280.0
UP_Lalitpur,3,43036.0,3120.0
UP_Lalitpur,4,9351.0,6544.0
UP_Lalitpur,5,25874.0,2609.0
UP_Lalitpur,6,85734.0,8091.0
UP_Lalitpur,7,111372.0,10489.0
UP_Lucknow,1,46447.0,689.0
UP_Lucknow,2,49762.0,29419.0
UP_Lucknow,3,273621.0,46829.0
UP_Lucknow,4,144923.0,100954.0
UP_Lucknow,5,408117.0,41041.0
UP_Lucknow,6,368640.0,149739.0
UP_Lucknow,7,422538.0,179010.0
UP_Maharajganj,1,11423.0,128.0
UP_Maharajganj,2,10061.0,6644.0
UP_Maharajganj,3,83718.0,7499.0
UP_Maharajganj,4,29161.0,21364.0
UP_Maharajganj,5,45474.0,4268.0
UP_Maharajganj,6,165889.0,18044.0
UP_Maharajganj,7,186940.0,39219.0
UP_Mahoba,1,3457.0,203.0
UP_Mahoba,2,4509.0,2228.0
UP_Mahoba,3,61203.0,4285.0
UP_Mahoba,4,15281.0,9352.0
UP_Mahoba,5,35751.0,2198.0
UP_Mahoba,6,82170.0,11710.0
UP_Mahoba,7,100953.0,18501.0
UP_Mainpuri,1,9995.0,154.0
UP_Mainpuri,2,9412.0,6989.0
UP_Mainpuri,3,62594.0,4311.0
UP_Mainpuri,4,12748.0,10350.0
UP_Mainpuri,5,29842.0,3640.0
UP_Mainpuri,6,94245.0,14347.0
UP_Mainpuri,7,155416.0,17422.0
UP_Mathura,1,13473.0,507.0
UP_Mathura,2,20585.0,7874.0
UP_Mathura,3,86802.0,6793.0
UP_Mathura,4,58650.0,28376.0
UP_Mathura,5,156957.0,16150.0
UP_Mathura,6,197170.0,35615.0
UP_Mathura,7,177861.0,49676.0
UP_Mau,1,10085.0,244.0
UP_Mau,2,9629.0,6677.0
UP_Mau,3,51012.0,6521.0
UP_Mau,4,26450.0,17695.0
UP_Mau,5,45870.0,6061.0
UP_Mau,6,121032.0,26538.0
UP_Mau,7,170074.0,27451.0
UP_Meerut,1,22884.0,522.0
UP_Meerut,2,27898.0,13611.0
UP_Meerut,3,172903.0,18463.0
UP_Meerut,4,124809.0,54221.0
UP_Meerut,5,283943.0,29974.0
UP_Meerut,6,270782.0,95869.0
UP_Meerut,7,295166.0,102989.0
UP_Mirzapur,1,11962.0,284.0
UP_Mirzapur,2,18679.0,8265.0
UP_Mirzapur,3,82884.0,8064.0
UP_Mirzapur,4,35257.0,24087.0
UP_Mirzapur,5,133903.0,5802.0
UP_Mirzapur,6,207538.0,26608.0
UP_Mirzapur,7,210300.0,33361.0
UP_Moradabad,1,20510.0,437.0
UP_Moradabad,2,14956.0,12973.0
UP_Moradabad,3,90907.0,14012.0
UP_Moradabad,4,41911.0,22020.0
UP_Moradabad,5,167863.0,7665.0
UP_Moradabad,6,151898.0,44869.0
UP_Moradabad,7,189937.0,52375.0
UP_Muzaffarnagar,1,9597.0,260.0
UP_Muzaffarnagar,2,17511.0,5599.0
UP_Muzaffarnagar,3,94574.0,11577.0
UP_Muzaffarnagar,4,35158.0,27545.0
UP_Muzaffarnagar,5,115278.0,10256.0
UP_Muzaffarnagar,6,209549.0,35318.0
UP_Muzaffarnagar,7,215201.0,33970.0
UP_Pilibhit,1,9653.0,261.0
UP_Pilibhit,2,8216.0,6060.0
UP_Pilibhit,3,96724.0,7359.0
UP_Pilibhit,4,42300.0,22599.0
UP_Pilibhit,5,47363.0,8133.0
UP_Pilibhit,6,109410.0,17080.0
UP_Pilibhit,7,159296.0,26834.0
UP_Pratapgarh,1,11993.0,126.0
UP_Pratapgarh,2,12621.0,7074.0
UP_Pratapgarh,3,78102.0,10673.0
UP_Pratapgarh,4,36100.0,22290.0
UP_Pratapgarh,5,58184.0,13108.0
UP_Pratapgarh,6,139817.0,22255.0
UP_Pratapgarh,7,235060.0,30292.0
UP_Prayagraj,1,30325.0,310.0
UP_Prayagraj,2,32965.0,18408.0
UP_Prayagraj,3,169370.0,31124.0
UP_Prayagraj,4,107261.0,46279.0
UP_Prayagraj,5,232050.0,24961.0
UP_Prayagraj,6,243774.0,66901.0
UP_Prayagraj,7,338020.0,90979.0
UP_Rae Bareli,1,12269.0,243.0
UP_Rae Bareli,2,11880.0,7541.0
UP_Rae Bareli,3,85540.0,8032.0
UP_Rae Bareli,4,14918.0,12233.0
UP_Rae Bareli,5,44663.0,3728.0
UP_Rae Bareli,6,126622.0,22616.0
UP_Rae Bareli,7,202502.0,27428.0
UP_Rampur,1,9413.0,204.0
UP_Rampur,2,10440.0,6179.0
UP_Rampur,3,59735.0,10453.0
UP_Rampur,4,23977.0,15115.0
UP_Rampur,5,36830.0,5976.0
UP_Rampur,6,104950.0,13787.0
UP_Rampur,7,155479.0,27478.0
UP_Saharanpur,1,14706.0,351.0
UP_Saharanpur,2,20400.0,10346.0
UP_Saharanpur,3,113551.0,8384.0
UP_Saharanpur,4,72179.0,35513.0
UP_Saharanpur,5,221388.0,6649.0
UP_Saharanpur,6,265826.0,58985.0
UP_Saharanpur,7,232292.0,75018.0
UP_Sambhal,1,6904.0,223.0
UP_Sambhal,2,8992.0,3356.0
UP_Sambhal,3,49812.0,7204.0
UP_Sambhal,4,23217.0,11456.0
UP_Sambhal,5,31043.0,5331.0
UP_Sambhal,6,97720.0,13882.0
UP_Sambhal,7,161593.0,22387.0
UP_Sant Kabir Nagar,1,7647.0,183.0
UP_Sant Kabir Nagar,2,6721.0,5155.0
UP_Sant Kabir Nagar,3,44700.0,5066.0
UP_Sant Kabir Nagar,4,19727.0,11840.0
UP_Sant Kabir Nagar,5,34496.0,2413.0
UP_Sant Kabir Nagar,6,76194.0,12612.0
UP_Sant Kabir Nagar,7,122685.0,16557.0
UP_Shahjahanpur,1,16044.0,299.0
UP_Shahjahanpur,2,14812.0,9939.0
UP_Shahjahanpur,3,95218.0,11662.0
UP_Shahjahanpur,4,39035.0,19152.0
UP_Shahjahanpur,5,109398.0,7052.0
UP_Shahjahanpur,6,144624.0,23053.0
UP_Shahjahanpur,7,192915.0,33690.0
UP_Shamli,1,4845.0,204.0
UP_Shamli,2,9705.0,2606.0
UP_Shamli,3,39212.0,7000.0
UP_Shamli,4,26316.0,10402.0
UP_Shamli,5,48347.0,5434.0
UP_Shamli,6,85438.0,17429.0
UP_Shamli,7,105439.0,21750.0
UP_Shrawasti,1,5305.0,186.0
UP_Shrawasti,2,4515.0,3964.0
UP_Shrawasti,3,33659.0,3176.0
UP_Shrawasti,4,8927.0,7280.0
UP_Shrawasti,5,46367.0,2226.0
UP_Shrawasti,6,119667.0,7208.0
UP_Shrawasti,7,104689.0,11320.0
UP_Siddharthnagar,1,13076.0,392.0
UP_Siddharthnagar,2,14577.0,9832.0
UP_Siddharthnagar,3,105050.0,9083.0
UP_Siddharthnagar,4,34939.0,19136.0
UP_Siddharthnagar,5,88331.0,5804.0
UP_Siddharthnagar,6,242594.0,26331.0
UP_Siddharthnagar,7,226421.0,32351.0
UP_Sitapur,1,17079.0,293.0
UP_Sitapur,2,20707.0,10522.0
UP_Sitapur,3,126472.0,11100.0
UP_Sitapur,4,37636.0,26056.0
UP_Sitapur,5,60147.0,6447.0
UP_Sitapur,6,190520.0,27734.0
UP_Sitapur,7,317114.0,38828.0
UP_Sonbhadra,1,8534.0,133.0
UP_Sonbhadra,2,8352.0,5059.0
UP_Sonbhadra,3,48308.0,7651.0
UP_Sonbhadra,4,20327.0,10943.0
UP_Sonbhadra,5,40401.0,3499.0
UP_Sonbhadra,6,96730.0,18431.0
UP_Sonbhadra,7,121345.0,30223.0
UP_Sultanpur,1,13611.0,177.0
UP_Sultanpur,2,14261.0,9696.0
UP_Sultanpur,3,82823.0,8918.0
UP_Sultanpur,4,27145.0,24159.0
UP_Sultanpur,5,70686.0,6775.0
UP_Sultanpur,6,130012.0,23271.0
UP_Sultanpur,7,163054.0,33544.0
UP_Unnao,1,14009.0,272.0
UP_Unnao,2,14233.0,9619.0
UP_Unnao,3,116547.0,6772.0
UP_Unnao,4,28885.0,19989.0
UP_Unnao,5,44794.0,12325.0
UP_Unnao,6,150623.0,23022.0
UP_Unnao,7,235936.0,38733.0
UP_Varanasi,1,22146.0,359.0
UP_Varanasi,2,29740.0,12990.0
UP_Varanasi,3,137269.0,19762.0
UP_Varanasi,4,111913.0,52756.0
UP_Varanasi,5,236605.0,36120.0
UP_Varanasi,6,284070.0,74830.0
UP_Varanasi,7,283305.0,91294.0
UT_Chamoli,1,5389.0,64.0
UT_Chamoli,2,7150.0,3727.0
UT_Chamoli,3,54837.0,5413.0
UT_Chamoli,4,33449.0,28919.0
UT_Chamoli,5,29411.0,683.0
UT_Chamoli,6,57245.0,15126.0
UT_Chamoli,7,51234.0,32714.0
UT_Champawat,1,4823.0,0.0
UT_Champawat,2,3864.0,3123.0
UT_Champawat,3,27739.0,3745.0
UT_Champawat,4,29361.0,12976.0
UT_Champawat,5,31485.0,1263.0
UT_Champawat,6,44859.0,12891.0
UT_Champawat,7,26701.0,22127.0
UT_Dehradun,1,26305.0,229.0
UT_Dehradun,2,29756.0,17609.0
UT_Dehradun,3,208365.0,26724.0
UT_Dehradun,4,137454.0,108284.0
UT_Dehradun,5,149436.0,9380.0
UT_Dehradun,6,199538.0,95838.0
UT_Dehradun,7,316655.0,141059.0
UT_Haridwar,1,20342.0,353.0
UT_Haridwar,2,31569.0,14002.0
UT_Haridwar,3,144294.0,24206.0
UT_Haridwar,4,78963.0,50925.0
UT_Haridwar,5,115662.0,3656.0
UT_Haridwar,6,224281.0,37664.0
UT_Haridwar,7,284160.0,89171.0
UT_Nainital,1,12943.0,0.0
UT_Nainital,2,9970.0,8704.0
UT_Nainital,3,85425.0,11447.0
UT_Nainital,4,84878.0,46828.0
UT_Nainital,5,66716.0,3635.0
UT_Nainital,6,166947.0,34106.0
UT_Nainital,7,134193.0,77526.0
UT_Pauri Garhwal,1,6279.0,4.0
UT_Pauri Garhwal,2,11299.0,5306.0
UT_Pauri Garhwal,3,80545.0,6996.0
UT_Pauri Garhwal,4,55326.0,33895.0
UT_Pauri Garhwal,5,33772.0,960.0
UT_Pauri Garhwal,6,59582.0,26081.0
UT_Pauri Garhwal,7,82609.0,52031.0
UT_Pithoragarh,1,6709.0,115.0
UT_Pithoragarh,2,6025.0,5116.0
UT_Pithoragarh,3,34755.0,7783.0
UT_Pithoragarh,4,35568.0,16662.0
UT_Pithoragarh,5,42436.0,745.0
UT_Pithoragarh,6,61634.0,15249.0
UT_Pithoragarh,7,61419.0,34080.0
UT_Rudraprayag,1,2358.0,161.0
UT_Rudraprayag,2,3424.0,1833.0
UT_Rudraprayag,3,24066.0,2276.0
UT_Rudraprayag,4,29776.0,15149.0
UT_Rudraprayag,5,33396.0,352.0
UT_Rudraprayag,6,48778.0,9509.0
UT_Rudraprayag,7,20503.0,17416.0
UT_Tehri Garhwal,1,6675.0,155.0
UT_Tehri Garhwal,2,4403.0,5262.0
UT_Tehri Garhwal,3,65103.0,4148.0
UT_Tehri Garhwal,4,41819.0,31287.0
UT_Tehri Garhwal,5,34103.0,770.0
UT_Tehri Garhwal,6,72598.0,19588.0
UT_Tehri Garhwal,7,82806.0,39912.0
UT_Udham Singh Nagar,1,11534.0,373.0
UT_Udham Singh Nagar,2,11005.0,7109.0
UT_Udham Singh Nagar,3,102186.0,10675.0
UT_Udham Singh Nagar,4,77948.0,44524.0
UT_Udham Singh Nagar,5,91173.0,2411.0
UT_Udham Singh Nagar,6,184645.0,41479.0
UT_Udham Singh Nagar,7,328635.0,75874.0
UT_Uttarkashi,1,5125.0,197.0
UT_Uttarkashi,2,9738.0,4141.0
UT_Uttarkashi,3,48947.0,8798.0
UT_Uttarkashi,4,21630.0,31852.0
UT_Uttarkashi,5,30325.0,962.0
UT_Uttarkashi,6,58610.0,8443.0
UT_Uttarkashi,7,36813.0,18169.0
WB_Birbhum,1,14238.0,19.0
WB_Birbhum,2,60205.0,7728.0
WB_Birbhum,3,230931.0,25254.0
WB_Birbhum,4,56258.0,89143.0
WB_Birbhum,5,156361.0,18813.0
WB_Birbhum,6,202792.0,111733.0
WB_Birbhum,7,291682.0,106782.0
WB_Cooch Behar,1,12500.0,137.0
WB_Cooch Behar,2,32954.0,7157.0
WB_Cooch Behar,3,152784.0,14262.0
WB_Cooch Behar,4,25048.0,63233.0
WB_Cooch Behar,5,107105.0,4286.0
WB_Cooch Behar,6,56811.0,70625.0
WB_Cooch Behar,7,107497.0,50546.0
WB_Dakshin Dinajpur,1,12086.0,267.0
WB_Dakshin Dinajpur,2,27502.0,8432.0
WB_Dakshin Dinajpur,3,122102.0,11195.0
WB_Dakshin Dinajpur,4,14458.0,56874.0
WB_Dakshin Dinajpur,5,82517.0,9091.0
WB_Dakshin Dinajpur,6,55255.0,49440.0
WB_Dakshin Dinajpur,7,82912.0,44353.0
WB_Darjeeling,1,15900.0,6.0
WB_Darjeeling,2,43291.0,10225.0
WB_Darjeeling,3,137261.0,25816.0
WB_Darjeeling,4,48160.0,72985.0
WB_Darjeeling,5,144215.0,12556.0
WB_Darjeeling,6,156371.0,73777.0
WB_Darjeeling,7,217888.0,74198.0
WB_Hooghly,1,25701.0,85.0
WB_Hooghly,2,91002.0,18487.0
WB_Hooghly,3,425163.0,40862.0
WB_Hooghly,4,74441.0,209041.0
WB_Hooghly,5,247737.0,25462.0
WB_Hooghly,6,170070.0,221927.0
WB_Hooghly,7,401775.0,125495.0
WB_Howrah,1,21885.0,312.0
WB_Howrah,2,78140.0,16409.0
WB_Howrah,3,272410.0,33954.0
WB_Howrah,4,85040.0,142777.0
WB_Howrah,5,229378.0,17441.0
WB_Howrah,6,281281.0,135281.0
WB_Howrah,7,338754.0,113171.0
WB_Jalpaiguri,1,10371.0,104.0
WB_Jalpaiguri,2,28110.0,7136.0
WB_Jalpaiguri,3,77965.0,17465.0
WB_Jalpaiguri,4,32165.0,37689.0
WB_Jalpaiguri,5,102021.0,4203.0
WB_Jalpaiguri,6,93007.0,33076.0
WB_Jalpaiguri,7,158500.0,53994.0
WB_Jhargram,1,8140.0,83.0
WB_Jhargram,2,16183.0,6311.0
WB_Jhargram,3,31000.0,14808.0
WB_Jhargram,4,9774.0,15583.0
WB_Jhargram,5,53055.0,3679.0
WB_Jhargram,6,62298.0,17309.0
WB_Jhargram,7,72144.0,13380.0
WB_Kalimpong,1,2792.0,0.0
WB_Kalimpong,2,9967.0,2102.0
WB_Kalimpong,3,28728.0,4724.0
WB_Kalimpong,4,11701.0,21192.0
WB_Kalimpong,5,26101.0,766.0
WB_Kalimpong,6,29461.0,10859.0
WB_Kalimpong,7,39310.0,16146.0
WB_Kolkata,1,84705.0,132.0
WB_Kolkata,2,135126.0,55547.0
WB_Kolkata,3,525042.0,77081.0
WB_Kolkata,4,433421.0,318715.0
WB_Kolkata,5,806846.0,84280.0
WB_Kolkata,6,928810.0,347427.0
WB_Kolkata,7,887358.0,477288.0
WB_Malda,1,16899.0,47.0
WB_Malda,2,48966.0,10001.0
WB_Malda,3,163357.0,23953.0
WB_Malda,4,55500.0,65877.0
WB_Malda,5,139893.0,21529.0
WB_Malda,6,118235.0,65315.0
WB_Malda,7,166541.0,82642.0
WB_Murshidabad,1,27524.0,298.0
WB_Murshidabad,2,107554.0,17092.0
WB_Murshidabad,3,311656.0,44586.0
WB_Murshidabad,4,38012.0,133405.0
WB_Murshidabad,5,207592.0,17345.0
WB_Murshidabad,6,149048.0,148090.0
WB_Murshidabad,7,330890.0,133243.0
WB_Nadia,1,26131.0,233.0
WB_Nadia,2,70179.0,17664.0
WB_Nadia,3,247897.0,37596.0
WB_Nadia,4,57125.0,99937.0
WB_Nadia,5,185035.0,10545.0
WB_Nadia,6,136759.0,152901.0
WB_Nadia,7,272127.0,107416.0
WB_North 24 Parganas,1,46658.0,297.0
